Name,Age,Departments,Salary,Experience,Cities,Annual_Salary,Bonus,Total_Compensation,Experience_Level
employee_5901,58,Sales,102952,2,Chennai,1235424,10295.2,113247.2,Fresher
employee_5902,53,Data,39833,11,Hyderabad,477996,3983.3,43816.3,Senior
employee_5903,34,Finance,43290,5,Chennai,519480,4329.0,47619.0,Junior
employee_5904,21,Data,39003,11,Chennai,468036,3900.3,42903.3,Senior
employee_5905,46,QA,96656,1,Mumbai,1159872,9665.6,106321.6,Fresher
employee_5906,28,Data,66253,7,Hyderabad,795036,6625.3,72878.3,Mid-level
employee_5907,36,IT,104787,7,Mumbai,1257444,10478.7,115265.7,Mid-level
employee_5908,58,HR,76025,11,Pune,912300,7602.5,83627.5,Senior
employee_5909,30,HR,113022,12,Bangalore,1356264,11302.2,124324.2,Senior
employee_5910,57,Sales,118870,0,Hyderabad,1426440,11887.0,130757.0,Fresher
employee_5911,46,IT,96708,2,Pune,1160496,9670.800000000001,106378.8,Fresher
employee_5912,48,QA,47706,13,Delhi,572472,4770.6,52476.6,Senior
employee_5913,32,IT,109008,14,Pune,1308096,10900.800000000001,119908.8,Senior
employee_5914,40,Data,112231,1,Mumbai,1346772,11223.1,123454.1,Fresher
employee_5915,34,IT,67732,6,Mumbai,812784,6773.200000000001,74505.2,Mid-level
employee_5916,55,IT,101591,6,Bangalore,1219092,10159.1,111750.1,Mid-level
employee_5917,49,QA,57716,15,Bangalore,692592,5771.6,63487.6,Senior
employee_5918,32,Data,31880,3,Bangalore,382560,3188.0,35068.0,Junior
employee_5919,38,Finance,53949,11,Bangalore,647388,5394.900000000001,59343.9,Senior
employee_5920,22,Finance,110346,11,Mumbai,1324152,11034.6,121380.6,Senior
employee_5921,22,HR,91064,7,Chennai,1092768,9106.4,100170.4,Mid-level
employee_5922,37,Sales,68093,2,Mumbai,817116,6809.3,74902.3,Fresher
employee_5923,30,IT,108844,13,Chennai,1306128,10884.400000000001,119728.4,Senior
employee_5924,38,HR,47844,8,Mumbai,574128,4784.400000000001,52628.4,Mid-level
employee_5925,42,QA,47360,4,Delhi,568320,4736.0,52096.0,Junior
employee_5926,39,Finance,112941,13,Mumbai,1355292,11294.1,124235.1,Senior
employee_5927,21,IT,107782,12,Bangalore,1293384,10778.2,118560.2,Senior
employee_5928,44,QA,118328,14,Chennai,1419936,11832.800000000001,130160.8,Senior
employee_5929,56,Sales,68322,13,Pune,819864,6832.200000000001,75154.2,Senior
employee_5930,45,QA,45704,1,Delhi,548448,4570.400000000001,50274.4,Fresher
employee_5931,56,IT,77646,8,Pune,931752,7764.6,85410.6,Mid-level
employee_5932,51,Sales,73181,0,Delhi,878172,7318.1,80499.1,Fresher
employee_5933,51,QA,55589,10,Pune,667068,5558.900000000001,61147.9,Mid-level
employee_5934,22,Sales,112972,7,Bangalore,1355664,11297.2,124269.2,Mid-level
employee_5935,39,IT,115179,5,Pune,1382148,11517.900000000001,126696.9,Junior
employee_5936,32,IT,108562,11,Mumbai,1302744,10856.2,119418.2,Senior
employee_5937,30,Sales,106229,0,Bangalore,1274748,10622.900000000001,116851.9,Fresher
employee_5938,51,Data,34212,13,Pune,410544,3421.2000000000003,37633.2,Senior
employee_5939,42,HR,38850,3,Bangalore,466200,3885.0,42735.0,Junior
employee_5940,43,QA,64767,2,Mumbai,777204,6476.700000000001,71243.7,Fresher
employee_5941,43,QA,32322,6,Bangalore,387864,3232.2000000000003,35554.2,Mid-level
employee_5942,35,Data,60911,6,Pune,730932,6091.1,67002.1,Mid-level
employee_5943,46,Data,71580,5,Bangalore,858960,7158.0,78738.0,Junior
employee_5944,23,Data,75622,13,Delhi,907464,7562.200000000001,83184.2,Senior
employee_5945,43,Finance,30678,9,Hyderabad,368136,3067.8,33745.8,Mid-level
employee_5946,40,Finance,90265,13,Pune,1083180,9026.5,99291.5,Senior
employee_5947,60,Sales,91918,9,Mumbai,1103016,9191.800000000001,101109.8,Mid-level
employee_5948,59,Finance,46780,11,Chennai,561360,4678.0,51458.0,Senior
employee_5949,28,IT,52506,7,Bangalore,630072,5250.6,57756.6,Mid-level
employee_5950,38,Sales,67296,6,Delhi,807552,6729.6,74025.6,Mid-level
employee_5951,26,QA,64882,15,Bangalore,778584,6488.200000000001,71370.2,Senior
employee_5952,47,HR,85510,3,Pune,1026120,8551.0,94061.0,Junior
employee_5953,56,IT,67202,6,Delhi,806424,6720.200000000001,73922.2,Mid-level
employee_5954,35,QA,26705,14,Pune,320460,2670.5,29375.5,Senior
employee_5955,57,QA,96533,0,Hyderabad,1158396,9653.300000000001,106186.3,Fresher
employee_5956,25,Sales,112983,2,Mumbai,1355796,11298.300000000001,124281.3,Fresher
employee_5957,59,Data,65730,15,Delhi,788760,6573.0,72303.0,Senior
employee_5958,29,Data,105071,1,Delhi,1260852,10507.1,115578.1,Fresher
employee_5959,27,IT,115016,6,Bangalore,1380192,11501.6,126517.6,Mid-level
employee_5960,40,Data,56051,8,Bangalore,672612,5605.1,61656.1,Mid-level
employee_5961,30,QA,102665,15,Chennai,1231980,10266.5,112931.5,Senior
employee_5962,46,Data,75467,4,Delhi,905604,7546.700000000001,83013.7,Junior
employee_5963,24,Finance,55785,8,Bangalore,669420,5578.5,61363.5,Mid-level
employee_5964,58,Data,54402,11,Bangalore,652824,5440.200000000001,59842.2,Senior
employee_5965,44,QA,27704,12,Hyderabad,332448,2770.4,30474.4,Senior
employee_5966,34,Sales,52027,7,Chennai,624324,5202.700000000001,57229.7,Mid-level
employee_5967,21,IT,84092,0,Bangalore,1009104,8409.2,92501.2,Fresher
employee_5968,37,HR,30725,13,Bangalore,368700,3072.5,33797.5,Senior
employee_5969,44,Data,89105,10,Mumbai,1069260,8910.5,98015.5,Mid-level
employee_5970,47,QA,50223,1,Delhi,602676,5022.3,55245.3,Fresher
employee_5971,27,HR,117305,5,Bangalore,1407660,11730.5,129035.5,Junior
employee_5972,29,HR,52384,4,Hyderabad,628608,5238.400000000001,57622.4,Junior
employee_5973,55,Finance,87993,14,Bangalore,1055916,8799.300000000001,96792.3,Senior
employee_5974,32,HR,55027,10,Delhi,660324,5502.700000000001,60529.7,Mid-level
employee_5975,41,Sales,37767,6,Bangalore,453204,3776.7000000000003,41543.7,Mid-level
employee_5976,23,QA,112017,8,Pune,1344204,11201.7,123218.7,Mid-level
employee_5977,35,QA,43354,13,Bangalore,520248,4335.400000000001,47689.4,Senior
employee_5978,41,Data,73777,3,Chennai,885324,7377.700000000001,81154.7,Junior
employee_5979,30,Data,109682,7,Delhi,1316184,10968.2,120650.2,Mid-level
employee_5980,53,Data,46901,3,Delhi,562812,4690.1,51591.1,Junior
employee_5981,26,Sales,74966,2,Pune,899592,7496.6,82462.6,Fresher
employee_5982,22,HR,93637,11,Chennai,1123644,9363.7,103000.7,Senior
employee_5983,49,HR,119263,1,Chennai,1431156,11926.300000000001,131189.3,Fresher
employee_5984,60,Finance,41515,7,Delhi,498180,4151.5,45666.5,Mid-level
employee_5985,53,Sales,49806,14,Hyderabad,597672,4980.6,54786.6,Senior
employee_5986,24,Data,28573,10,Bangalore,342876,2857.3,31430.3,Mid-level
employee_5987,24,IT,66941,7,Chennai,803292,6694.1,73635.1,Mid-level
employee_5988,49,Finance,116044,10,Bangalore,1392528,11604.400000000001,127648.4,Mid-level
employee_5989,57,IT,116521,11,Bangalore,1398252,11652.1,128173.1,Senior
employee_5990,40,HR,68915,2,Hyderabad,826980,6891.5,75806.5,Fresher
employee_5991,43,Finance,78780,0,Hyderabad,945360,7878.0,86658.0,Fresher
employee_5992,38,Finance,30060,12,Chennai,360720,3006.0,33066.0,Senior
employee_5993,45,QA,74094,5,Chennai,889128,7409.400000000001,81503.4,Junior
employee_5994,21,HR,81899,4,Delhi,982788,8189.900000000001,90088.9,Junior
employee_5995,35,HR,80421,7,Pune,965052,8042.1,88463.1,Mid-level
employee_5996,54,Sales,70610,14,Bangalore,847320,7061.0,77671.0,Senior
employee_5997,40,Finance,35933,5,Delhi,431196,3593.3,39526.3,Junior
employee_5998,57,HR,97168,3,Bangalore,1166016,9716.800000000001,106884.8,Junior
employee_5999,47,Finance,68898,15,Hyderabad,826776,6889.8,75787.8,Senior
employee_6000,42,Sales,113509,9,Hyderabad,1362108,11350.900000000001,124859.9,Mid-level
employee_6001,25,Sales,30589,9,Delhi,367068,3058.9,33647.9,Mid-level
employee_6002,54,QA,36612,11,Chennai,439344,3661.2000000000003,40273.2,Senior
employee_6003,59,Finance,72611,14,Pune,871332,7261.1,79872.1,Senior
employee_6004,23,HR,43888,11,Pune,526656,4388.8,48276.8,Senior
employee_6005,37,HR,44417,10,Hyderabad,533004,4441.7,48858.7,Mid-level
employee_6006,44,Finance,86323,1,Hyderabad,1035876,8632.300000000001,94955.3,Fresher
employee_6007,44,Finance,102551,7,Pune,1230612,10255.1,112806.1,Mid-level
employee_6008,23,Finance,70440,4,Pune,845280,7044.0,77484.0,Junior
employee_6009,27,Data,60744,11,Chennai,728928,6074.400000000001,66818.4,Senior
employee_6010,45,HR,108391,14,Pune,1300692,10839.1,119230.1,Senior
employee_6011,23,Sales,36891,7,Bangalore,442692,3689.1000000000004,40580.1,Mid-level
employee_6012,35,HR,118298,14,Pune,1419576,11829.800000000001,130127.8,Senior
employee_6013,49,Data,97131,4,Mumbai,1165572,9713.1,106844.1,Junior
employee_6014,49,Finance,87093,5,Pune,1045116,8709.300000000001,95802.3,Junior
employee_6015,30,QA,75294,12,Hyderabad,903528,7529.400000000001,82823.4,Senior
employee_6016,52,Finance,53557,14,Hyderabad,642684,5355.700000000001,58912.7,Senior
employee_6017,43,Finance,112472,9,Mumbai,1349664,11247.2,123719.2,Mid-level
employee_6018,59,Data,86166,13,Bangalore,1033992,8616.6,94782.6,Senior
employee_6019,29,HR,108817,15,Pune,1305804,10881.7,119698.7,Senior
employee_6020,57,Finance,27192,4,Pune,326304,2719.2000000000003,29911.2,Junior
employee_6021,60,HR,70032,10,Mumbai,840384,7003.200000000001,77035.2,Mid-level
employee_6022,34,IT,74851,2,Chennai,898212,7485.1,82336.1,Fresher
employee_6023,24,Sales,67861,9,Chennai,814332,6786.1,74647.1,Mid-level
employee_6024,40,HR,59946,7,Bangalore,719352,5994.6,65940.6,Mid-level
employee_6025,48,QA,74884,2,Pune,898608,7488.400000000001,82372.4,Fresher
employee_6026,34,Sales,71360,3,Pune,856320,7136.0,78496.0,Junior
employee_6027,54,QA,88252,5,Pune,1059024,8825.2,97077.2,Junior
employee_6028,33,Finance,66472,1,Hyderabad,797664,6647.200000000001,73119.2,Fresher
employee_6029,51,Sales,60455,13,Delhi,725460,6045.5,66500.5,Senior
employee_6030,53,HR,53672,15,Chennai,644064,5367.200000000001,59039.2,Senior
employee_6031,59,Sales,28756,6,Delhi,345072,2875.6000000000004,31631.6,Mid-level
employee_6032,48,Finance,113454,4,Mumbai,1361448,11345.400000000001,124799.4,Junior
employee_6033,45,Data,95030,11,Delhi,1140360,9503.0,104533.0,Senior
employee_6034,52,QA,83151,9,Hyderabad,997812,8315.1,91466.1,Mid-level
employee_6035,29,Finance,59047,12,Hyderabad,708564,5904.700000000001,64951.7,Senior
employee_6036,48,Data,97074,4,Chennai,1164888,9707.4,106781.4,Junior
employee_6037,51,Sales,87391,4,Pune,1048692,8739.1,96130.1,Junior
employee_6038,37,Sales,27221,12,Bangalore,326652,2722.1000000000004,29943.1,Senior
employee_6039,43,Finance,30164,12,Delhi,361968,3016.4,33180.4,Senior
employee_6040,33,HR,58622,1,Mumbai,703464,5862.200000000001,64484.2,Fresher
employee_6041,30,Sales,60980,10,Chennai,731760,6098.0,67078.0,Mid-level
employee_6042,36,HR,76738,12,Bangalore,920856,7673.8,84411.8,Senior
employee_6043,26,HR,109688,14,Chennai,1316256,10968.800000000001,120656.8,Senior
employee_6044,31,HR,104921,14,Chennai,1259052,10492.1,115413.1,Senior
employee_6045,23,IT,48612,11,Chennai,583344,4861.2,53473.2,Senior
employee_6046,48,Data,103066,9,Chennai,1236792,10306.6,113372.6,Mid-level
employee_6047,35,Data,93876,8,Pune,1126512,9387.6,103263.6,Mid-level
employee_6048,33,Sales,85572,2,Hyderabad,1026864,8557.2,94129.2,Fresher
employee_6049,37,Sales,113660,11,Delhi,1363920,11366.0,125026.0,Senior
employee_6050,27,HR,58043,6,Chennai,696516,5804.3,63847.3,Mid-level
employee_6051,48,IT,102831,4,Bangalore,1233972,10283.1,113114.1,Junior
employee_6052,58,HR,110783,9,Delhi,1329396,11078.300000000001,121861.3,Mid-level
employee_6053,33,IT,91250,9,Bangalore,1095000,9125.0,100375.0,Mid-level
employee_6054,37,HR,63822,4,Bangalore,765864,6382.200000000001,70204.2,Junior
employee_6055,35,QA,84424,14,Hyderabad,1013088,8442.4,92866.4,Senior
employee_6056,56,QA,91345,3,Hyderabad,1096140,9134.5,100479.5,Junior
employee_6057,48,Finance,77878,9,Bangalore,934536,7787.8,85665.8,Mid-level
employee_6058,35,HR,89963,5,Pune,1079556,8996.300000000001,98959.3,Junior
employee_6059,31,Sales,110898,6,Hyderabad,1330776,11089.800000000001,121987.8,Mid-level
employee_6060,51,Data,25036,6,Hyderabad,300432,2503.6000000000004,27539.6,Mid-level
employee_6061,24,Finance,57402,10,Pune,688824,5740.200000000001,63142.2,Mid-level
employee_6062,55,Sales,115034,11,Chennai,1380408,11503.400000000001,126537.4,Senior
employee_6063,54,QA,118923,14,Hyderabad,1427076,11892.300000000001,130815.3,Senior
employee_6064,47,HR,35273,7,Delhi,423276,3527.3,38800.3,Mid-level
employee_6065,30,Finance,50030,4,Bangalore,600360,5003.0,55033.0,Junior
employee_6066,50,HR,77460,15,Bangalore,929520,7746.0,85206.0,Senior
employee_6067,40,QA,101939,6,Pune,1223268,10193.900000000001,112132.9,Mid-level
employee_6068,49,Finance,105573,15,Bangalore,1266876,10557.300000000001,116130.3,Senior
employee_6069,49,QA,44039,11,Mumbai,528468,4403.900000000001,48442.9,Senior
employee_6070,43,IT,39017,15,Bangalore,468204,3901.7000000000003,42918.7,Senior
employee_6071,41,QA,107901,13,Pune,1294812,10790.1,118691.1,Senior
employee_6072,30,HR,64215,14,Pune,770580,6421.5,70636.5,Senior
employee_6073,32,Data,37583,3,Pune,450996,3758.3,41341.3,Junior
employee_6074,50,QA,57919,14,Delhi,695028,5791.900000000001,63710.9,Senior
employee_6075,53,Sales,72025,8,Mumbai,864300,7202.5,79227.5,Mid-level
employee_6076,38,Data,69254,15,Hyderabad,831048,6925.400000000001,76179.4,Senior
employee_6077,34,IT,71275,15,Chennai,855300,7127.5,78402.5,Senior
employee_6078,42,Finance,82943,4,Bangalore,995316,8294.300000000001,91237.3,Junior
employee_6079,41,Finance,34514,2,Delhi,414168,3451.4,37965.4,Fresher
employee_6080,21,Data,63416,4,Hyderabad,760992,6341.6,69757.6,Junior
employee_6081,35,Finance,26511,8,Pune,318132,2651.1000000000004,29162.1,Mid-level
employee_6082,56,QA,43642,12,Hyderabad,523704,4364.2,48006.2,Senior
employee_6083,42,Data,107151,12,Hyderabad,1285812,10715.1,117866.1,Senior
employee_6084,52,HR,76894,10,Mumbai,922728,7689.400000000001,84583.4,Mid-level
employee_6085,53,QA,49225,7,Pune,590700,4922.5,54147.5,Mid-level
employee_6086,59,QA,45846,0,Delhi,550152,4584.6,50430.6,Fresher
employee_6087,43,QA,54152,4,Delhi,649824,5415.200000000001,59567.2,Junior
employee_6088,22,HR,91107,5,Pune,1093284,9110.7,100217.7,Junior
employee_6089,22,IT,75354,14,Bangalore,904248,7535.400000000001,82889.4,Senior
employee_6090,58,Sales,51188,12,Delhi,614256,5118.8,56306.8,Senior
employee_6091,49,Finance,85910,9,Delhi,1030920,8591.0,94501.0,Mid-level
employee_6092,23,Data,67530,12,Bangalore,810360,6753.0,74283.0,Senior
employee_6093,59,IT,103753,10,Bangalore,1245036,10375.300000000001,114128.3,Mid-level
employee_6094,27,Data,66999,1,Delhi,803988,6699.900000000001,73698.9,Fresher
employee_6095,56,Finance,31609,13,Delhi,379308,3160.9,34769.9,Senior
employee_6096,49,HR,83769,14,Delhi,1005228,8376.9,92145.9,Senior
employee_6097,57,QA,72397,5,Bangalore,868764,7239.700000000001,79636.7,Junior
employee_6098,56,QA,74322,13,Delhi,891864,7432.200000000001,81754.2,Senior
employee_6099,43,HR,30151,8,Hyderabad,361812,3015.1000000000004,33166.1,Mid-level
employee_6100,36,IT,31406,13,Hyderabad,376872,3140.6000000000004,34546.6,Senior
employee_6101,51,IT,87678,3,Bangalore,1052136,8767.800000000001,96445.8,Junior
employee_6102,54,Data,72062,2,Bangalore,864744,7206.200000000001,79268.2,Fresher
employee_6103,21,HR,105429,8,Bangalore,1265148,10542.900000000001,115971.9,Mid-level
employee_6104,38,IT,57956,1,Chennai,695472,5795.6,63751.6,Fresher
employee_6105,60,HR,78830,11,Bangalore,945960,7883.0,86713.0,Senior
employee_6106,35,Finance,97681,8,Chennai,1172172,9768.1,107449.1,Mid-level
employee_6107,37,QA,38133,10,Bangalore,457596,3813.3,41946.3,Mid-level
employee_6108,30,QA,37209,9,Pune,446508,3720.9,40929.9,Mid-level
employee_6109,40,QA,117501,10,Mumbai,1410012,11750.1,129251.1,Mid-level
employee_6110,26,HR,99681,10,Delhi,1196172,9968.1,109649.1,Mid-level
employee_6111,28,HR,79345,1,Delhi,952140,7934.5,87279.5,Fresher
employee_6112,54,Data,67585,13,Hyderabad,811020,6758.5,74343.5,Senior
employee_6113,52,QA,59638,12,Pune,715656,5963.8,65601.8,Senior
employee_6114,24,Data,45645,10,Mumbai,547740,4564.5,50209.5,Mid-level
employee_6115,59,QA,43408,13,Delhi,520896,4340.8,47748.8,Senior
employee_6116,40,Data,37521,14,Delhi,450252,3752.1000000000004,41273.1,Senior
employee_6117,44,Data,112414,9,Chennai,1348968,11241.400000000001,123655.4,Mid-level
employee_6118,44,Finance,63221,2,Hyderabad,758652,6322.1,69543.1,Fresher
employee_6119,46,Data,46086,12,Chennai,553032,4608.6,50694.6,Senior
employee_6120,45,HR,41923,6,Chennai,503076,4192.3,46115.3,Mid-level
employee_6121,56,Data,106761,1,Hyderabad,1281132,10676.1,117437.1,Fresher
employee_6122,27,QA,32202,15,Mumbai,386424,3220.2000000000003,35422.2,Senior
employee_6123,30,Data,117477,0,Hyderabad,1409724,11747.7,129224.7,Fresher
employee_6124,32,IT,62206,8,Bangalore,746472,6220.6,68426.6,Mid-level
employee_6125,21,Sales,44885,15,Chennai,538620,4488.5,49373.5,Senior
employee_6126,45,QA,36218,5,Bangalore,434616,3621.8,39839.8,Junior
employee_6127,36,IT,70692,8,Hyderabad,848304,7069.200000000001,77761.2,Mid-level
employee_6128,25,QA,77689,11,Hyderabad,932268,7768.900000000001,85457.9,Senior
employee_6129,39,HR,119286,15,Delhi,1431432,11928.6,131214.6,Senior
employee_6130,24,Sales,31716,2,Mumbai,380592,3171.6000000000004,34887.6,Fresher
employee_6131,26,Sales,41088,2,Chennai,493056,4108.8,45196.8,Fresher
employee_6132,46,HR,56001,9,Pune,672012,5600.1,61601.1,Mid-level
employee_6133,59,Sales,47584,11,Hyderabad,571008,4758.400000000001,52342.4,Senior
employee_6134,59,HR,29286,2,Delhi,351432,2928.6000000000004,32214.6,Fresher
employee_6135,29,IT,29739,1,Pune,356868,2973.9,32712.9,Fresher
employee_6136,34,Finance,55158,12,Chennai,661896,5515.8,60673.8,Senior
employee_6137,29,QA,30605,10,Bangalore,367260,3060.5,33665.5,Mid-level
employee_6138,35,HR,81492,5,Chennai,977904,8149.200000000001,89641.2,Junior
employee_6139,57,QA,28321,2,Mumbai,339852,2832.1000000000004,31153.1,Fresher
employee_6140,40,IT,69541,4,Pune,834492,6954.1,76495.1,Junior
employee_6141,28,Finance,76701,12,Delhi,920412,7670.1,84371.1,Senior
employee_6142,52,IT,37170,10,Pune,446040,3717.0,40887.0,Mid-level
employee_6143,41,Sales,81045,4,Bangalore,972540,8104.5,89149.5,Junior
employee_6144,39,QA,33933,9,Delhi,407196,3393.3,37326.3,Mid-level
employee_6145,49,Finance,113228,2,Bangalore,1358736,11322.800000000001,124550.8,Fresher
employee_6146,51,Sales,34906,2,Hyderabad,418872,3490.6000000000004,38396.6,Fresher
employee_6147,26,Finance,48814,0,Chennai,585768,4881.400000000001,53695.4,Fresher
employee_6148,24,Sales,25818,5,Mumbai,309816,2581.8,28399.8,Junior
employee_6149,49,IT,33434,2,Hyderabad,401208,3343.4,36777.4,Fresher
employee_6150,23,HR,81153,14,Chennai,973836,8115.3,89268.3,Senior
employee_6151,21,QA,55571,0,Bangalore,666852,5557.1,61128.1,Fresher
employee_6152,35,Data,65694,12,Mumbai,788328,6569.400000000001,72263.4,Senior
employee_6153,41,Data,119426,13,Bangalore,1433112,11942.6,131368.6,Senior
employee_6154,51,IT,70485,13,Delhi,845820,7048.5,77533.5,Senior
employee_6155,27,QA,37069,12,Bangalore,444828,3706.9,40775.9,Senior
employee_6156,37,QA,82198,9,Pune,986376,8219.800000000001,90417.8,Mid-level
employee_6157,39,IT,63662,15,Chennai,763944,6366.200000000001,70028.2,Senior
employee_6158,59,QA,113970,15,Hyderabad,1367640,11397.0,125367.0,Senior
employee_6159,23,HR,77169,8,Pune,926028,7716.900000000001,84885.9,Mid-level
employee_6160,50,IT,97928,10,Delhi,1175136,9792.800000000001,107720.8,Mid-level
employee_6161,55,HR,41102,0,Chennai,493224,4110.2,45212.2,Fresher
employee_6162,49,QA,58457,4,Delhi,701484,5845.700000000001,64302.7,Junior
employee_6163,34,IT,112798,4,Chennai,1353576,11279.800000000001,124077.8,Junior
employee_6164,55,QA,77290,14,Chennai,927480,7729.0,85019.0,Senior
employee_6165,48,IT,36932,15,Mumbai,443184,3693.2000000000003,40625.2,Senior
employee_6166,50,QA,36766,1,Pune,441192,3676.6000000000004,40442.6,Fresher
employee_6167,46,HR,113247,15,Hyderabad,1358964,11324.7,124571.7,Senior
employee_6168,27,HR,38292,13,Pune,459504,3829.2000000000003,42121.2,Senior
employee_6169,59,QA,111223,13,Delhi,1334676,11122.300000000001,122345.3,Senior
employee_6170,51,IT,72631,12,Bangalore,871572,7263.1,79894.1,Senior
employee_6171,25,Data,116435,0,Delhi,1397220,11643.5,128078.5,Fresher
employee_6172,55,HR,97944,5,Chennai,1175328,9794.4,107738.4,Junior
employee_6173,34,HR,101230,14,Bangalore,1214760,10123.0,111353.0,Senior
employee_6174,56,Sales,59533,6,Pune,714396,5953.3,65486.3,Mid-level
employee_6175,47,Data,105773,10,Hyderabad,1269276,10577.300000000001,116350.3,Mid-level
employee_6176,44,QA,30778,10,Bangalore,369336,3077.8,33855.8,Mid-level
employee_6177,60,IT,60059,8,Bangalore,720708,6005.900000000001,66064.9,Mid-level
employee_6178,49,Sales,117097,15,Mumbai,1405164,11709.7,128806.7,Senior
